0,-188.86999999999995,92.2,0,188.86999999999995,0,0,0,-92.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-188.86999999999995,1111.,0,92.2,0,188.86999999999995,0,0,0,-92.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.2,0,-1042.,188.86999999999995,0,0,188.86999999999995,0,0,0,-92.2,0,0,0,0,0,0,0,50.262130051616396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.262130051616396,0,0,0,0,0,0,0,0,0,0,0,0,0
0,92.2,188.86999999999995,69.,0,0,0,188.86999999999995,0,0,0,-92.2,0,0,0,0,0,0,0,50.262130051616396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.262130051616396,0,0,0,0,0,0,0,0,0,0,0,0
188.86999999999995,0,0,0,-1111.,-188.86999999999995,92.2,0,0,0,0,0,-92.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,188.86999999999995,0,0,-188.86999999999995,0,0,92.2,0,0,0,0,0,-92.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,188.86999999999995,0,92.2,0,-2153.,188.86999999999995,0,0,0,0,0,0,-92.2,0,0,0,0,0,0,0,50.262130051616396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.262130051616396,0,0,0,0,0,0,0,0,0
0,0,0,188.86999999999995,0,92.2,188.86999999999995,-1042.,0,0,0,0,0,0,0,-92.2,0,0,0,0,0,0,0,50.262130051616396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.262130051616396,0,0,0,0,0,0,0,0
-92.2,0,0,0,0,0,0,0,1042.,-188.86999999999995,92.2,0,-188.86999999999995,0,0,0,0,0,0,0,0,0,0,0,-50.262130051616396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.262130051616396,0,0,0,0,0,0,0
0,-92.2,0,0,0,0,0,0,-188.86999999999995,2153.,0,92.2,0,-188.86999999999995,0,0,0,0,0,0,0,0,0,0,0,-50.262130051616396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.262130051616396,0,0,0,0,0,0
0,0,-92.2,0,0,0,0,0,92.2,0,0,188.86999999999995,0,0,-188.86999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-92.2,0,0,0,0,0,92.2,188.86999999999995,1111.,0,0,0,-188.86999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-92.2,0,0,0,-188.86999999999995,0,0,0,-69.,-188.86999999999995,92.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.262130051616396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.262130051616396,0,0,0
0,0,0,0,0,-92.2,0,0,0,-188.86999999999995,0,0,-188.86999999999995,1042.,0,92.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.262130051616396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.262130051616396,0,0
0,0,0,0,0,0,-92.2,0,0,0,-188.86999999999995,0,92.2,0,-1111.,188.86999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-92.2,0,0,0,-188.86999999999995,0,92.2,188.86999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
